"text";"created";"screenName";"retweetCount";"isRetweet";"id";"characters"
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:56:01";"amypere62776913";45;TRUE;838176233829634048;135
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:56:01";"Palma5";28843;TRUE;838176233766559744;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:56:01";"Bostown_Bruins";233;TRUE;838176233615675392;144
"#ArrestObama #wiretap I saw some Republicans on the Hill who R  very happy this came out &amp; they are on board w/ inv… https://t.co/EdRTjseg16";"2017-03-04 23:56:01";"deedee3003";0;FALSE;838176233556959232;144
"@realDonldTrump iwhen all else fail blame @POTUS44
The White House race to figure out Trump's wiretap allegations https://t.co/zRFgQmmzuA";"2017-03-04 23:56:01";"GlenSteen";0;FALSE;838176233213022208;137
"RT @tedlieu: Implication of Trump's #wiretap admission is that there is a serious counterintelligence/criminal investigation on him and/or…";"2017-03-04 23:56:01";"suzy_herrin";400;TRUE;838176233015947264;139
"@DonCheadle @BrandHoffa who wants to bet the #wiretap has Trump saying all sorts of shit like this";"2017-03-04 23:56:00";"ReginaA1981";0;FALSE;838176231145291776;98
"RT @Prideofthesout1: @POTUS_45_ @seanhannity @RendaBeltzer @katredawgi
The real issue: Why did OB continue to #wiretap after NO EVIDENCE wa…";"2017-03-04 23:56:00";"jerryscar";11;TRUE;838176230553890816;140
"RT @MarkDice: I'm sure the front man of an organized criminal empire would never order a wiretap on the man's phone who could bring him dow…";"2017-03-04 23:56:00";"mishymoddle";379;TRUE;838176229903618048;140
"RT @TEN_GOP: Hi @jack, why isn't #ObamaGate trending? Shame on you for concealing people voice.
'Trump tower' #Wiretap #FISA";"2017-03-04 23:56:00";"Leann350";2415;TRUE;838176229731622912;124
"RT @StockMonsterUSA: When they are not using Bleachbit they are #wiretapping !! #LockHimUp #LockHerUp #ObamaGate Trump Tower #FISA @realDon…";"2017-03-04 23:56:00";"Nutjob90";882;TRUE;838176229266108416;140
"Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/z5FgaTwtPP";"2017-03-04 23:56:00";"RedPillGlobal";0;FALSE;838176228754468864;118
"RT @StockMonsterUSA: Twitter censoring Hashtag #ObamaGate folks ...

Push it hard!! Trump Train !!

#LockHimUp #Wiretap Trump Tower @realDo…";"2017-03-04 23:56:00";"gpobre2";2547;TRUE;838176228427329536;140
"RT @NatureGuy101: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Sikh man gunned down in hate crime and garbage @realDonaldTrump spends day tweeting about a reality show &amp; imaginary wir…";"2017-03-04 23:56:00";"girldeneen";27;TRUE;838176228242751488;183
"RT @WIRED: It started, like so many eruptions these days, with a tweet. https://t.co/hUOZQGTM4q";"2017-03-04 23:55:59";"ron1seaman";299;TRUE;838176228058222592;95
"RT @sjredmond: Trump Tower. This just in. The NSA confirms that it wasn't a #Wiretap that was ordered, it was a baby monitor.";"2017-03-04 23:55:59";"coleencarr11";3086;TRUE;838176227894702080;125
"RT @AmyMek: Obama was wiretapping Merkel's phone 4 years, even before she was elected Chancellor! No Surprise he would also #wiretap Trump…";"2017-03-04 23:55:59";"AuthorAIJacob";2416;TRUE;838176227747856384;139
"RT @skeller85: Trump Just Caught Stealing 'Obama Wiretap Theory' From Alt-Right Website https://t.co/DL9qTiDNvh";"2017-03-04 23:55:59";"flux_nomad";21;TRUE;838176227466883072;111
"RT @PolluxAurelius: Election was supposed to be Jeb/Hillary so crimes of Bush/Clinton/Obama stayed unpunished

Hence desperation tactics to…";"2017-03-04 23:55:59";"cynicalgirl820";374;TRUE;838176226795798528;140
"RT @StopNuclearWar: The POTUS did not have authority to wiretap Trump @ his tower. However, the FBI does through #FISA. Did Trump just give…";"2017-03-04 23:55:59";"DaisySchnoodle";91;TRUE;838176225776521216;140
"RT @_Makada_: Fake news media is acting like Obama couldn't #wiretap Trump Tower when we already know the NSA listens to everyone's phone c…";"2017-03-04 23:55:59";"reginapearce3";521;TRUE;838176225508077568;140
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:59";"serenehome28";42998;TRUE;838176224740454400;140
"RT @Thepharoh21: @realDonaldTrump you seriously have lost it! So-called president you need a mental evaluation! #wiretap #ImpeachTrump #rus…";"2017-03-04 23:55:59";"Moshi7997";1;TRUE;838176224614694912;140
"RT @Ghost_of_Ronbo: #Shaddobama Playbook:

Promote #FakeNews
Conjour Doubt
Rabble Rouse
#WireTap Opposition &amp;
-Frame Thier Surrogates
-Coer…";"2017-03-04 23:55:59";"MyPlace4U";9;TRUE;838176224480489472;144
"RT @KateNocera: Sen. Sasse statement: the President should explain what sort of wiretap it was and how he knows this. https://t.co/De2Jqp…";"2017-03-04 23:55:59";"LiaRileyWrites";868;TRUE;838176224316829696;138
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:59";"lk337";45;TRUE;838176224140804096;135
"@washingtonpost Wow, Obama sounds dangerous even out of office. Trump should wiretap and expose him, show him what's what! Oh wait.";"2017-03-04 23:55:59";"hyacintheist";0;FALSE;838176224128069632;131
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:58";"candypriano";228;TRUE;838176223293386752;144
"RT @Ian56789: Trump wiretap is the REAL scandal of the US election, bogus Russia story is the real cover-up https://t.co/mYIvXY0IpS
FISA #w…";"2017-03-04 23:55:58";"LarryMarka1122";190;TRUE;838176222572072960;140
"#Obama says #Trump's claim he ordered #TrumpTower wiretapped is false. Nothing to see here folks, please move along.
#Wiretapping
#Wiretap";"2017-03-04 23:55:58";"busybusybees";0;FALSE;838176222525927424;138
"RT @TEN_GOP: Hi @jack, why isn't #ObamaGate trending? Shame on you for concealing people voice.
'Trump tower' #Wiretap #FISA";"2017-03-04 23:55:58";"CGHallenbeck";2415;TRUE;838176222177869824;124
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:58";"cooprider";228;TRUE;838176221770887168;144
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:58";"pharmongsu";42998;TRUE;838176221733224448;140
"RT @Acosta: Sasse.. a Republican... says Trump should ask for FISA wiretap order to be released, if it exists https://t.co/IvDKVjWtHB";"2017-03-04 23:55:58";"lseefeldt3";787;TRUE;838176221703852032;133
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:58";"ethangrove";42998;TRUE;838176221468975104;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:58";"VoteIndpndt";228;TRUE;838176220957327360;144
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:58";"challrn181";45;TRUE;838176220751745024;135
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:58";"kevster74uk";28843;TRUE;838176219803893760;140
"RT @TEN_GOP: Hi @jack, why isn't #ObamaGate trending? Shame on you for concealing people voice.
'Trump tower' #Wiretap #FISA";"2017-03-04 23:55:57";"Zylvia2A";2415;TRUE;838176218990137344;124
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:57";"LookForwardOn";28843;TRUE;838176218348388352;140
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";"2017-03-04 23:55:57";"AcAgibbs369";576;TRUE;838176218088374272;140
"RT @thepoliticalcat: The WH CANNOT order FBI to wiretap. DOJ/FBI apply to court for permission to wiretap &amp; provide EVIDENCE of probable ca…";"2017-03-04 23:55:57";"Philosocrat";5;TRUE;838176217983504384;144
"RT @ItsActuallyHim: *Inside the Trump Tower

#wiretap #obamagate
@politics_n_prep https://t.co/8pGmA2DWB7";"2017-03-04 23:55:57";"TrumpForBoston";40;TRUE;838176216507101184;105
"RT @Rayz2cents: #Obama, the communist community organizer is back.
#obamagate FISA  #wiretap #ARRESTObama #Trump #MAGA https://t.co/9eCFKh8…";"2017-03-04 23:55:57";"pwtn2017";14;TRUE;838176216502894592;140
"RT @HITEXECUTIVE: Trump: See You in Court!

America: It sure is looking that way.

#TrumpRussia Trump Tower #AMJOY #WireTap Offering No Evi…";"2017-03-04 23:55:57";"Ppppp49137962";1108;TRUE;838176216188276736;140
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";"2017-03-04 23:55:56";"hiimsawyer";333;TRUE;838176214833475584;97
"RT @JackPosobiec: Val, he doesn't even deny there was a wiretap. This is embarrassing, even for you guys https://t.co/GvOw7KEMrL";"2017-03-04 23:55:56";"KatyinIndy";256;TRUE;838176214615478272;128
"RT @StockMonsterUSA: #ObamaGate 

Barrack Obama Hussein &amp; #FISA Judges MUST Be Held Accountable !!!

#LockHimUp #WireTap
@realDonaldTrump T…";"2017-03-04 23:55:56";"thecrazycannuck";1034;TRUE;838176214569336832;144
"RT @CRENpolitics: So after today's news, this true no matter which way the outcome occurs in the #wiretap https://t.co/ViyVdm47XL";"2017-03-04 23:55:56";"angieggr28";40;TRUE;838176214565126144;129
"RT @kevinpgoulet: #wiretapping #wiretap #BREAKING #BBC #Breakingnews TOM BRADY just called... Time to Punt, Mr. President.  DEFLECT-GATE.…";"2017-03-04 23:55:56";"Paul_R_Canada";2;TRUE;838176214468689920;138
"RT @DTrumpExposed: Either Trump is paranoid like Nixon or judge found probable cause of crime for #wiretap of Trump Tower. Either way he is…";"2017-03-04 23:55:56";"B1B1ee";109;TRUE;838176214154166272;140
"RT @TEN_GOP: Hi @jack, why isn't #ObamaGate trending? Shame on you for concealing people voice.
'Trump tower' #Wiretap #FISA";"2017-03-04 23:55:56";"Sonny762x39";2415;TRUE;838176214137331712;124
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";"2017-03-04 23:55:56";"Tiffany70643955";103;TRUE;838176213877329920;138
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";"2017-03-04 23:55:56";"ShoutingIn2Wind";103;TRUE;838176213675864064;138
"RT @JLaughbon: @realDonaldTrump Judges issue wire taps, not presidents. Cry baby. #wiretap";"2017-03-04 23:55:56";"AGirlCalledD";1;TRUE;838176213080363008;90
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:56";"marinoz";42998;TRUE;838176212602204160;140
"RT @charlespm777: Mar-a-Lago Trump rally 
Blacks for Trump !
March 4 Trump !
Trump Tower
#fisa
#wiretap
#march4trump
#blacksfortrump
#Obama…";"2017-03-04 23:55:56";"festus66";442;TRUE;838176212463857664;140
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";"2017-03-04 23:55:56";"jdgorms2";576;TRUE;838176212421914624;140
"RT @StockMonsterUSA: When they are not using Bleachbit they are #wiretapping !! #LockHimUp #LockHerUp #ObamaGate Trump Tower #FISA @realDon…";"2017-03-04 23:55:56";"CptUSAmerica";882;TRUE;838176212375711744;140
"I say if they found a wiretap, it's Russian. https://t.co/9MzyiCEGeT";"2017-03-04 23:55:56";"emmydeckard";0;FALSE;838176211650166784;68
"RT @cnnbrk: Obama spokesperson says Trump's claim that the Obama administration wiretapped him is simply false https://t.co/yMis9uAGV8 http…";"2017-03-04 23:55:55";"pam1753";749;TRUE;838176211117441024;140
"RT @France4Hillary: Trump has become much more paranoid than Nixon. He invents crazy, ridiculous conspiracy theories to distract us from #R…";"2017-03-04 23:55:55";"orthaheel1";353;TRUE;838176208860872704;140
"From day one. morons like #LoathsomeChuckSchumer have tried to destroy @realDonaldTrump  They have met their match. #PayBacksaBitch #wiretap";"2017-03-04 23:55:55";"RinoNewsdotcom";0;FALSE;838176208386928640;140
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";"2017-03-04 23:55:55";"albybrava";5280;TRUE;838176208328122368;140
"RT @PalmerReport: Carter Page fires back, says Donald Trump was behind Russia conspiracy at GOP Convention https://t.co/wpbmTfHkCI #wiretap…";"2017-03-04 23:55:55";"JoeWiederhold";154;TRUE;838176208177127424;140
"#ObamaGate 
While Advocating for #Hillary
Why did #Obama Not say NO! 
We will NOT #wiretap a Political Campaign with a 5% Chance of Winning?";"2017-03-04 23:55:55";"Global_Drone";0;FALSE;838176207988477952;140
"RT @Blowback20: If Trump’s right that the feds wiretapped Trump Tower, it’s not Obama who should worry https://t.co/PvqnyeNj0P via @WIRED";"2017-03-04 23:55:55";"italgal37";2;TRUE;838176207908777984;137
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:54";"dopeeydee_";42998;TRUE;838176206956580864;140
"RT @Evan_McMullin: On the mark statement from Senator @BenSasse on President Trump's wiretap allegations. https://t.co/ybYnnbYNc0";"2017-03-04 23:55:54";"heroesofmine";882;TRUE;838176206512091136;129
"RT @bocavista2016: #ObamaGate

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>Obama ordered #WireTap of Trump Tower
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#FISA granted warrant
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>Continued wiretap after warrant expired

http…";"2017-03-04 23:55:54";"FEDERALIST_PA";1667;TRUE;838176206306562048;257
"RT @RepMcGovern: NYT: To obtain a wiretap DOJ would need good evidence of serious crime or that Trump was agent of foreign power. https:/…";"2017-03-04 23:55:54";"wallstreatnc";679;TRUE;838176205157322752;138
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:54";"MsTrishia";45;TRUE;838176204687470592;135
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:54";"LusciousLather";228;TRUE;838176204184301568;144
"Brainstorming titles for the #ObamaGate TV Movie. All The President's Lies or Tweet Tweet, Bang Bang ??… https://t.co/bGlG7CTMsN";"2017-03-04 23:55:54";"badmovieman";0;FALSE;838176203089592320;128
"RT @PRPOnline: Really? And where exactly is all this supposed dirt that justified an illegal wiretap on a US citizen under #FISA? #Obamagat…";"2017-03-04 23:55:53";"zilla_mo";3;TRUE;838176202779148288;140
"RT @MikePenceVP: Of course Obama just issued a statement denying the #wiretap allegations. You know like Benghazi, Ransom, Iran, Russia, DO…";"2017-03-04 23:55:53";"rnaia";1364;TRUE;838176202066120704;140
"RT @matthewchampion: how news works:

Thursday: Conservative radio show says Obama sought Trump wiretap
Friday: Breitbart reports this
Satu…";"2017-03-04 23:55:53";"MariaLiaCalvo";3646;TRUE;838176201432784896;140
"RT @Sid_Gordon4: #obamagate BO used Intel assets to wiretap political opposition Trump. #shadowgovernment";"2017-03-04 23:55:53";"stringfellowfr4";53;TRUE;838176200677801984;105
"RT @TEN_GOP: Hi @jack, why isn't #ObamaGate trending? Shame on you for concealing people voice.
'Trump tower' #Wiretap #FISA";"2017-03-04 23:55:53";"DavidThayneS";2415;TRUE;838176200497512448;124
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:53";"dougs1946";247;TRUE;838176199285309440;144
"RT @AltStateDpt: Manafort resigns
Flynn fired
Sessions recusal
GOP Platform change
No tax return
Steele dossier
Alleged wiretap

All roads…";"2017-03-04 23:55:52";"RickyLucyEthel";361;TRUE;838176198555414528;139
"RT @sjredmond: Trump Tower. This just in. The NSA confirms that it wasn't a #Wiretap that was ordered, it was a baby monitor.";"2017-03-04 23:55:52";"ianfat";3086;TRUE;838176198383525888;125
"RT @RapinBill: The illegal wiretap shows Trump is beyond clean. But Obama on the other hand... #ObamaGate #ObamaWiretapLeaks #wiretap #wire…";"2017-03-04 23:55:52";"gardengirl625";51;TRUE;838176198131924992;140
"RT @France4Hillary: Trump has become much more paranoid than Nixon. He invents crazy, ridiculous conspiracy theories to distract us from #R…";"2017-03-04 23:55:52";"VatiaSpider";353;TRUE;838176197607632896;140
"RT @FightNowAmerica: When your enemy plays dirty, you have to play dirty. We're adopting some of the left's tactics in order to win the war…";"2017-03-04 23:55:52";"mar0593";3;TRUE;838176196399521792;140
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";"2017-03-04 23:55:52";"Bandit848";334;TRUE;838176195422392320;97
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";"2017-03-04 23:55:52";"CranstonCate";42998;TRUE;838176194768011264;140
"RT @greeneyes0084: Dear Obama:
You spied.
You wanted to divide. 
Trump had nothing to hide. 
Y'all lost in a landslide.
#ObamaGate #Wiretap…";"2017-03-04 23:55:51";"love_my_life5";1421;TRUE;838176194113699840;140
"RT @StockMonsterUSA: When they are not using Bleachbit they are #wiretapping !! #LockHimUp #LockHerUp #ObamaGate Trump Tower #FISA @realDon…";"2017-03-04 23:55:51";"bunnyqueen4";882;TRUE;838176193073528832;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:51";"kathleenbieleck";247;TRUE;838176192326942720;144
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:51";"joannahrussell";45;TRUE;838176192226291712;135
"RT @sweetatertot2: Soviet Style censorship of the   #ObamaGate hashtag to by twitter to protect their furor! Keep tweeting folks. #WireTap…";"2017-03-04 23:55:51";"Bumbs251";913;TRUE;838176192180203520;139
"RT @RadioFreeTom: So, I've been busy all afternoon. Any further evidence that Obama ordered a wiretap on Trump?
No?
Okay, just checking.";"2017-03-04 23:55:51";"JustAGurLnSwedn";25;TRUE;838176191890747392;136
"RT @RickCanton: If you like your health plan, you can KEEP your health plan. - Obama, 2013

I did not #wiretap Trump Tower. - Obama, 20…";"2017-03-04 23:55:51";"Huey5Huey";26;TRUE;838176191416786944;136
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:51";"NickCollins1148";247;TRUE;838176191118991360;144
"RT @ConstanceQueen8: Non-Denial 'Denial': Obama Response to Trump 'Wiretap' Claim Raises More Questions - Breitbart https://t.co/gtcdkRm7x6…";"2017-03-04 23:55:51";"thplett";23;TRUE;838176190712147968;140
"RT @ArmorCavSpin: …OBAMA ADMIN VETERANS APPEAR TO CONFIRM GENERAL ELECTION TAPS, JUSTIFY THEM  https://t.co/Qig1XRgIOD";"2017-03-04 23:55:50";"TroySmithPMP";1;TRUE;838176190103965696;118
"RT @HITEXECUTIVE: Trump: See You in Court!

America: It sure is looking that way.

#TrumpRussia Trump Tower #AMJOY #WireTap Offering No Evi…";"2017-03-04 23:55:50";"BobbieAnne";1109;TRUE;838176189940367360;140
"RT @SheriHerman10: @AdamOsiason It's not false. Obama granted wiretap through Fisa on 2nd try. Kept using after authorization stopped. Fact…";"2017-03-04 23:55:50";"firehand1944rm";3;TRUE;838176189764124672;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:50";"keramirez";247;TRUE;838176188409479168;144
"RT @frenchfortrump: Ben Rhodes, WH Fiction Writer proclaims
@POTUS &amp; NYtimes...Liars?
ONLY a Corrupt OBAMA Administration
would #wiretap wh…";"2017-03-04 23:55:50";"candice90265";483;TRUE;838176188338171904;144
"RT @mikandynothem: It looks like @DennisDMZ was more prophetic than he could have even realized as Obama had #wiretap in Trump Tower. 
#Oba…";"2017-03-04 23:55:50";"CGHallenbeck";1120;TRUE;838176188271046656;140
"#ObamaGate -- Obama worked with Comey to wiretap @realDonaldTrump - They did it b/c they suspected treason !! totally unfair. @FoxNews";"2017-03-04 23:55:50";"GooseChewy";0;FALSE;8.3817618747e+17;134
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:50";"ty00271972";247;TRUE;838176187461566464;144
"RT @garaffon: Obama is guilty as hell #LOCKHIMUP wiretapping##wiretap #ObamaGate https://t.co/9wWAjvFbCM";"2017-03-04 23:55:50";"Patricia55ing";9;TRUE;838176187058905088;104
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";"2017-03-04 23:55:50";"Suzanne_Lewis5";5280;TRUE;838176187042115584;140
"RT @AlenKarabegovic: Obama Advisor Rhodes Is Wrong: The President Can Order A Wiretap, And Why Trump May Have The Last Laugh https://t.co/f…";"2017-03-04 23:55:49";"DocLionel1";2;TRUE;838176185473351680;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:49";"LindaTerhune";247;TRUE;838176184609300480;144
"RT @NatureGuy101: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Sikh man gunned down in hate crime and garbage @realDonaldTrump spends day tweeting about a reality show &amp; imaginary wir…";"2017-03-04 23:55:49";"loveangel412";27;TRUE;838176184580071424;183
"RT @David52Stone: Yep Remember this #Obamashame
#Obamagate #TrumpTower #WireTap #LockThemUp #TrumpStrong #TrumpsArmy #Bluehand #MAGA https:…";"2017-03-04 23:55:49";"DeplorableLuna";11;TRUE;838176183728672768;140
"@JimChilds10 @realDonaldTrump All who wiretap do not use proper procedures. We R not STUPID Hussein! RNC need 2 check home/offices.";"2017-03-04 23:55:49";"BettyFranks19";0;FALSE;838176183581814784;131
"RT @Patriot_Drew: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>DEMAND JUDGES NAME<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

We The People DEMAND The Name Of #FISA Judge Who Approved Democrats #Wiretapping Trump Tower.

#Wir…";"2017-03-04 23:55:49";"ultimateinfowar";1187;TRUE;838176182738767872;218
"RT @tedlieu: Implication of Trump's #wiretap admission is that there is a serious counterintelligence/criminal investigation on him and/or…";"2017-03-04 23:55:49";"CnBsNana";400;TRUE;838176182646390784;139
"RT @mmpadellan: The delirious dope of Trump Tower is a big fan of Breitbart &amp; InfoWars conspiracies, not a fan or evidence on #wiretap. #sa…";"2017-03-04 23:55:49";"French_apple";1949;TRUE;838176182013165568;144
"RT @Stevenwhirsch99: #wiretap on #TrumpTower doesn't surprise me. Obama methodically destroyed America for 8 years and I'm afraid it's just…";"2017-03-04 23:55:48";"DreamWeaver61";346;TRUE;838176181346308096;140
"RT @ABlinken: Trump not smart to spotlight wiretap. Requires warrant which requires probable cause crime committed or target foreign agent.…";"2017-03-04 23:55:48";"PatriotBureau";157;TRUE;838176181316898816;140
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";"2017-03-04 23:55:48";"OldHippie3";247;TRUE;838176181006520320;144
"RT @AIIAmericanGirI: Experts battle over wiretap: 'They did get a FISA warrant, so Trump doesn't have to prove it' @BIZPACReview
https://t.…";"2017-03-04 23:55:48";"537623419";28;TRUE;838176180498911232;140
"RT @CraigRozniecki: Trump's baseless wiretap claim - https://t.co/qnw8AO4zak";"2017-03-04 23:55:48";"VlanTrunk";6;TRUE;838176180230553600;76
"RT @Sid_Gordon4: #Obamagate Obama used FedGov Intel services to wiretap opposition, NOT OKAY. NOT GOING AWAY.";"2017-03-04 23:55:48";"stringfellowfr4";21;TRUE;838176180083752960;109
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";"2017-03-04 23:55:48";"mermchel";45;TRUE;838176180016590848;135
"RT @StockMonsterUSA: Obama on hot mic secretly reaching out for Quid Pro Quo to Russia !! #Treason #LockHimUp #ObamaGate #wiretap #MAGA #Wi…";"2017-03-04 23:55:48";"scuttigirl";696;TRUE;838176179538403328;140
"RT @RapinBill: FBI stating Trump has no ties to Rus &amp; Obama's Illegal #wiretap show just how clean Trump is. ... no evidence, yet the wire…";"2017-03-04 23:55:48";"soutgernman";49;TRUE;838176179454623744;143
"RT @France4Hillary: Trump has become much more paranoid than Nixon. He invents crazy, ridiculous conspiracy theories to distract us from #R…";"2017-03-04 23:55:48";"KPurins";353;TRUE;838176178812878848;140
"RT @tedlieu: Either @realDonaldTrump is paranoid like Nixon, or judge found probable cause of crime for #wiretap. Either way our President…";"2017-03-04 23:55:48";"jfphillips1981";7681;TRUE;838176178376695808;139
"RT @Harry1T6: It's difficult to fathom how, after using the IRS as his personal Gestapo against Republicans, Obama could POSSIBLY wiretap T…";"2017-03-04 23:55:47";"WuzzaDem";710;TRUE;838176177361596416;140
"RT @ReneeCa73126166: @mitchellvii 

<U+27A1> Russia - FAILED
<U+27A1> Recount - FAILED
<U+27A1> #wiretap - FAILED
<U+27A1> Russia - FAILED

It's over for the DEMS <U+2757>";"2017-03-04 23:55:47";"MyPlace4U";8;TRUE;838176177231654912;171
"RT @EvilEsq: Barack Obama Violated the Law with His Ransom Payment to Iran https://t.co/MlHdyLaA53

PUT HIS ASS IN A GITMO CAGE #wiretap";"2017-03-04 23:55:47";"ryans681";41;TRUE;838176176560558080;136
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";"2017-03-04 23:55:47";"Vilinthril";28844;TRUE;838176176359223296;140
"RT @renomarky: Which is more believable ?
<U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+20E3><U+2B1B>

Trump partnering with Russia to fix election. (lol)
OR
Obama #wiretap of Trump Tower";"2017-03-04 23:55:47";"56jakesmom";45;TRUE;838176176237608960;200
